food_code,food_name,servings_unit,veg_nonveg_flag,Region,Meal_Type,is_processed_flag,is_spicy_flag,contains_dairy_flag,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,calcium_mg,iron_mg,magnesium_mg,sodium_mg,potassium_mg,zinc_mg,vita_mcg,folate_mcg,vitc_mg,carb_to_fibre_ratio,protein_to_carb_ratio,unsat_to_sat_fat_ratio
OSR070,Egg in a pepper,egg,1,General,Evening Snacks,0,0,0,749.5,1.0,73.58,50.49,0.28,0.99,16301.46,19164.43,6411.86,280.8,10.25,74.65,1070.25,841.96,6.88,1089.0,290.24,33.6,1.0101010101010102,73.58,1.5689570136662607
OSR071,Spinach mushroom scrambled egg (Palak mushroom bhurji),plate,1,General,Evening Snacks,0,0,0,184.98,0.68,15.46,13.4,0.12,0.46,6110.91,4455.06,1183.35,163.4,1.87,22.6,265.47,210.49,1.57,219.98,54.24,2.27,1.4782608695652175,22.735294117647058,0.9226792736270049
OSR072,Corn omelette/omlet,omelette,0,General,Evening Snacks,0,0,0,324.26,3.05,22.09,25.04,0.79,0.04,11905.89,7918.65,2124.22,186.92,2.59,33.72,323.26,283.46,2.37,391.39,81.65,2.9,76.25,7.242622950819673,0.8435211479360215
OSR073,Cajun chicken,chicken breast,1,General,Evening Snacks,0,0,0,309.78,3.25,21.26,23.43,1.84,1.49,8615.72,8606.69,1220.24,262.95,0.88,31.7,2914.72,304.09,1.96,123.95,44.55,45.44,2.1812080536912752,6.541538461538462,1.1405814023668366
OSR074,Paaner do pyaza,bowl,0,General,Dessert,0,0,0,296.11,7.9,9.78,25.2,5.09,1.94,8376.66,6762.76,8078.38,132.68,1.04,39.54,372.54,313.59,1.0,115.57,35.64,16.81,4.072164948453609,1.2379746835443037,1.7717252461004744
OSR075,Cabbage manchurian (Pattagobhi manchurian),bowl,0,General,Dessert,1,0,0,1660.41,35.9,4.71,166.47,2.47,2.75,20186.62,34235.43,105066.22,23.56,1.47,25.89,555.41,255.01,0.54,3.47,30.24,28.39,13.054545454545455,0.13119777158774373,6.900692141626483
OSR076,Gobi 65,plate,0,General,Evening Snacks,0,0,0,2386.48,30.81,4.81,249.63,2.48,4.9,30402.97,51170.44,157503.03,106.11,2.6,49.34,593.56,483.58,0.66,6.3,37.66,27.52,6.287755102040816,0.1561181434599156,6.863588327061468
OSR077,Paneer lababdar,bowl,0,General,Evening Snacks,0,0,1,403.24,12.87,15.23,32.36,7.51,4.43,7256.64,8907.86,13971.69,212.41,2.14,75.03,544.6,556.24,1.61,80.0,56.6,27.48,2.905191873589165,1.1833721833721835,3.1529123671561496
OSR078,Roasted cauliflower steak,cauliflower steak,0,General,Breakfast,0,0,0,84.48,2.17,2.2,7.19,0.48,3.79,1084.14,4953.49,772.69,26.28,1.02,23.84,129.05,334.64,0.32,0.0,46.0,47.14,0.5725593667546174,1.0138248847926268,5.281771726898739
OSR079,Sauteed radishes with green beans,plate,0,General,Evening Snacks,0,0,0,91.11,5.83,2.33,6.38,1.72,3.4,2077.9,2035.03,1902.66,38.83,0.98,43.59,62.88,312.29,0.57,32.33,45.89,6.55,1.7147058823529413,0.3996569468267582,1.8950334472303767
OSR080,Garlic chutney/Poondu chutney (Lahasun ki chutney),small bowl,0,General,Evening Snacks,0,0,0,202.83,16.22,2.65,13.93,10.61,4.09,1683.36,2876.05,8622.96,50.42,2.59,40.46,141.0,429.96,0.46,0.0,16.82,5.7,3.965770171149144,0.16337854500616522,6.830986835852105
OSR081,Schezwan chutney,box,0,General,Evening Snacks,0,0,0,1553.26,81.69,25.18,134.16,42.82,43.32,17442.3,27939.68,82534.22,268.46,14.83,266.26,3681.04,3121.15,4.53,15.6,159.08,26.36,1.8857340720221607,0.3082384624801077,6.333677324664752
OSR083,Onion chutney (Pyaaz ki chutney/Vengaya chutney),cup,0,General,Dessert,0,0,0,75.51,7.09,1.56,4.4,3.57,2.41,552.88,873.57,2724.82,14.95,0.62,19.85,134.76,179.77,0.28,0.0,17.03,2.83,2.941908713692946,0.22002820874471088,6.508446679207061
OSR085,Dates chutney (Khajoor ki chutney),small bowl,0,General,Dessert,0,0,0,273.26,57.23,2.82,2.96,49.27,9.0,390.22,641.81,1659.36,75.76,3.13,76.92,202.54,759.99,0.7,0.0,17.27,3.41,6.358888888888888,0.049274855844836624,5.89710932294603
OSR086,Chicken salad,bowl,1,General,Evening Snacks,0,0,0,835.34,3.22,37.86,74.73,2.38,4.93,5830.0,40150.24,16239.96,106.69,3.05,144.58,125.03,702.61,2.42,52.64,35.5,4.92,0.6531440162271807,11.757763975155278,9.672418524871354
OSR087,Macaroni salad,cup,0,General,Dessert,0,0,0,422.24,34.83,8.08,28.64,6.0,0.89,5198.97,14564.69,6212.96,57.49,1.25,30.14,264.09,236.88,0.92,90.75,34.69,22.15,39.13483146067416,0.23198392190640255,3.9964935362196745
OSR088,Cabbage raita (Pattagobhi raita),bowl,0,General,Dessert,0,0,0,196.95,12.18,7.53,13.37,9.78,2.15,7351.63,3276.77,591.76,275.07,0.44,36.09,290.91,487.82,0.91,81.5,53.73,28.29,5.665116279069768,0.6182266009852218,0.5262139144652274
OSR089,Pomegranate raita (Anaar ka raita),bowl,0,General,Dessert,0,0,0,104.79,10.32,5.84,4.67,10.12,0.87,2817.17,1257.65,203.8,199.51,0.36,21.24,281.55,300.21,0.7,17.15,23.86,4.6,11.862068965517242,0.5658914728682171,0.5187652857300057
OSR090,Onion raita (Pyaaz ka raita),bowl,0,General,Dessert,0,0,0,111.99,12.31,7.6,3.8,11.06,1.01,2369.38,979.52,181.1,256.34,0.48,32.16,297.3,422.36,0.98,34.3,32.13,8.44,12.18811881188119,0.6173842404549147,0.48984122428652216
OSR091,Green chilli raita (Hari mirch ka raita),bowl,0,General,Dessert,0,1,0,79.07,7.85,5.72,3.0,7.68,0.27,1882.83,781.76,130.29,198.46,0.22,20.63,165.38,294.17,0.71,27.44,18.82,4.3,29.07407407407407,0.7286624203821656,0.4844037964128466
OSR092,Kale salad,bowl,0,General,Dessert,0,0,0,95.35,2.69,2.61,8.22,1.77,0.73,1604.4,4683.82,1199.36,58.54,0.69,17.28,156.7,180.7,0.26,10.31,35.39,30.49,3.684931506849315,0.9702602230483272,3.666903515332834
OSR093,Spinach and paneer souffle ,souffle dish,0,General,Dessert,0,0,1,839.74,43.48,34.1,60.86,12.65,4.82,35315.6,16886.67,2817.88,515.56,6.34,94.72,1960.43,892.53,2.94,655.53,133.95,10.82,9.020746887966803,0.7842686292548299,0.5579559741304126
OSR094,Masala souffle ,souffle dish,0,General,Dessert,0,1,0,1833.77,119.08,94.77,109.35,27.27,18.44,58603.39,31690.71,7188.24,1539.27,11.01,271.7,1947.0,4079.18,12.11,1333.14,363.81,382.64,6.457700650759219,0.7958515283842794,0.6634249315611264
OSR095,Chicken and cheese souffle,souffle dish,1,General,Evening Snacks,0,0,1,356.5,6.78,17.73,28.81,4.82,0.5,15109.53,7193.22,1247.94,120.64,1.24,23.94,236.42,313.57,1.09,285.25,28.77,2.4,13.56,2.6150442477876106,0.5586646308654206
OSR096,Tamarind chutney (Chintapandu pachadi/Puli chutney),ml,0,General,Dessert,0,0,0,3.95,0.91,0.03,0.02,0.83,0.06,7.2,5.15,2.94,1.46,0.07,1.19,2.74,8.53,0.01,0.09,0.18,0.03,15.166666666666668,0.03296703296703297,1.1236111111111111
OSR097,Pav bhaji masala,gm,0,General,Evening Snacks,0,1,0,2.62,0.33,0.1,0.12,0.02,0.28,11.65,54.18,23.01,6.68,0.15,3.06,20.6,14.28,0.03,0.0,0.21,0.06,1.1785714285714286,0.30303030303030304,6.625751072961373
OSR098,Green chutney,glass jar,0,General,Evening Snacks,0,0,0,19.38,2.44,1.32,0.39,0.22,1.42,56.23,73.85,168.65,27.51,1.12,18.04,64.12,124.17,0.24,0.0,15.53,7.35,1.7183098591549297,0.5409836065573771,4.312644495820736
OSR099,Sago khitchdi/khichri (Sabudana khitchdi/khichri),bowl,0,General,Dessert,0,0,0,507.89,60.82,7.38,27.41,2.8,4.95,12834.65,8293.83,3611.79,41.06,2.33,75.2,272.07,513.62,1.07,124.47,34.18,13.41,12.286868686868686,0.12134166392634002,0.9276154784119551
OSR100,Gram flour chilla/cheela (Besan chilla/cheela),cheela,0,General,Dessert,0,0,0,70.78,10.95,4.06,1.49,0.97,2.21,191.51,287.83,808.39,14.78,1.14,14.43,70.6,87.85,0.34,0.0,34.69,1.73,4.95475113122172,0.37077625570776257,5.724087515012271
OSR101,Vegetable namkeen jave,plate,0,General,Evening Snacks,0,0,0,409.97,69.32,10.71,9.15,3.81,10.44,3495.74,2125.06,2625.7,37.7,3.89,52.56,117.36,333.73,1.16,46.68,26.26,12.45,6.639846743295019,0.15450086555106754,1.3590141143220036
OSR102,Khakhra,khakhra,0,General,Dessert,0,0,0,135.1,20.94,3.61,4.03,0.67,4.11,500.46,773.15,2464.22,16.1,1.62,43.23,139.38,125.88,0.98,0.0,10.5,0.56,5.094890510948905,0.1723973256924546,6.468788714382768
OSR103,Moong bean dosa (Pesarattu),pesarattu,0,South,Evening Snacks,0,0,0,75.94,8.47,3.27,3.1,0.77,1.6,1292.53,723.51,788.32,9.68,0.9,23.09,16.29,187.01,0.39,17.78,14.32,1.48,5.29375,0.38606847697756785,1.1696672417661484
OSR104,Methi thepla,thepla,0,East/West,Evening Snacks,0,0,0,126.16,15.07,3.27,5.81,1.09,2.76,814.99,1189.32,3410.98,26.79,1.65,30.31,198.0,108.74,0.66,1.72,15.26,1.06,5.460144927536232,0.21698739216987392,5.644609136308421
OSR105,Rice puttu (Ari puttu),puttu,0,General,Dinner,0,0,0,344.41,49.66,5.29,13.13,1.39,3.18,8627.6,742.0,185.8,20.85,1.77,33.62,202.84,292.24,0.28,0.0,4.85,0.0,15.61635220125786,0.10652436568666936,0.10753859706059622
OSR106,Buckwheat pancake (Khura),pancake,0,General,Dessert,1,0,0,274.93,28.48,3.04,17.16,0.67,0.58,10562.51,4239.05,618.6,11.82,0.72,17.45,73.06,104.47,0.83,193.99,3.38,0.66,49.10344827586207,0.10674157303370786,0.45989542258421534
OSR107,Quinoa khichdi/khichri,bowl,0,General,Dessert,0,0,0,203.71,28.11,10.12,5.06,2.19,8.2,2202.88,1248.94,914.27,78.26,3.56,80.5,221.64,556.18,1.64,31.12,82.57,9.13,3.428048780487805,0.360014229811455,0.9819917562463684
OSR108,Khakhra chaat,plate,0,General,Evening Snacks,0,0,0,2996.46,139.04,37.8,256.05,27.25,25.41,30896.06,52313.46,160877.3,204.61,10.54,227.5,858.71,1448.97,4.28,1.84,312.97,46.67,5.471861471861471,0.2718642117376295,6.900257184896714
OSR110,Banana appam,appam,0,South,Evening Snacks,0,0,0,1364.2,58.24,3.39,123.49,28.89,1.96,16630.77,24800.34,76082.18,39.89,2.23,56.54,58.47,415.22,0.27,0.0,13.79,4.03,29.714285714285715,0.058207417582417584,6.066016185660676
OSR111,Veg manchurian,plate,0,General,Dessert,1,0,0,1141.69,13.29,1.73,120.19,1.48,2.26,14449.94,24624.33,76085.98,32.74,0.6,14.69,127.33,162.38,0.24,0.0,26.53,15.1,5.880530973451328,0.13017306245297217,6.969600565815497
OSR112,Pav bhaji,0,0,General,Evening Snacks,0,0,0,560.98,69.7,15.46,25.09,11.96,11.5,12919.51,5481.02,3655.58,144.48,5.63,73.76,952.5,809.58,1.06,232.79,170.49,76.48,6.060869565217391,0.2218077474892396,0.7071940034877484
OSR113,Rice murukku,piece,0,General,Dinner,0,0,0,183.29,10.27,1.67,14.88,0.05,0.67,2110.49,3099.51,8913.45,7.6,0.52,9.01,19.54,69.2,0.18,7.39,8.2,0.0,15.328358208955223,0.1626095423563778,5.692024127098447
OSR114,Bhel puri ,plate,0,General,Dessert,0,0,0,3573.64,115.42,24.65,335.8,23.89,15.7,40446.69,69620.16,210824.77,169.76,9.04,157.11,658.66,1055.26,2.67,0.0,157.03,31.61,7.351592356687899,0.21356783919597988,6.933692967211902
OSR115,Semolina dhokla (Suji/Rava dhokla),plate,0,East/West,Evening Snacks,0,0,0,195.36,30.94,5.45,5.21,1.85,5.13,1597.11,878.99,2058.83,31.25,2.53,28.76,444.4,194.72,1.09,0.0,15.26,3.66,6.031189083820663,0.17614738202973496,1.8394600246695594
OSR116,Spicy corn chaat ,plate,0,General,Evening Snacks,0,0,0,2659.17,63.44,25.53,258.0,5.25,12.01,35200.49,53651.82,157092.44,95.75,4.65,117.37,479.4,691.67,2.1,97.0,227.37,14.1,5.282264779350541,0.4024274905422447,5.986969499572307
OSR118,Jackfruit fritters (Ponsa mulik/Kathal ka pakora),mulik/fritter,0,General,Evening Snacks,0,0,0,160.12,6.43,0.63,14.57,3.08,0.4,2106.4,2974.95,8739.44,6.59,0.31,8.26,12.43,47.28,0.07,0.0,2.47,0.32,16.075,0.09797822706065319,5.561332130649449
OSR119,Banana chips (Kele ke chips),bowl,0,General,Evening Snacks,0,0,0,1134.13,12.48,0.63,120.04,7.45,1.11,14455.0,24607.19,76026.0,3.42,0.32,15.39,148.0,181.33,0.08,0.0,8.97,4.03,11.243243243243242,0.05048076923076923,6.961825665859564
OSR120,Wheat cake,piece,0,General,Dessert,1,0,0,210.21,27.48,3.2,9.99,17.23,1.85,6190.6,2552.24,449.18,66.09,0.72,26.2,55.43,122.46,0.68,116.7,7.6,0.76,14.854054054054053,0.11644832605531295,0.48483507252931857
OSR121,Mango cheesecake,slice,0,General,Evening Snacks,1,0,1,265.56,34.94,4.16,12.72,26.75,1.99,6454.38,3771.54,782.89,95.97,0.92,24.33,186.6,243.24,0.62,71.75,68.68,24.93,17.557788944723615,0.11906124785346309,0.7056340035758664
OSR122,Carrot cake (Gajar ka cake),slice,0,General,Evening Snacks,1,0,0,255.46,35.97,5.6,10.26,23.94,2.93,3185.27,2367.48,4100.79,156.02,1.03,39.05,158.66,272.98,1.04,44.0,17.06,3.12,12.276450511945391,0.1556852932999722,2.0306818574249594
OSR123,Semolina cake (Suji/Rava cake),square,0,General,Evening Snacks,1,0,0,220.74,18.48,3.88,14.86,11.13,3.17,9594.4,2209.58,422.95,75.68,0.8,23.35,53.9,206.18,0.64,60.07,9.42,0.94,5.829652996845426,0.20995670995670995,0.27438193112649045
OSR124,Finger millet cake (Ragi cake),slice,0,General,Dessert,1,0,0,275.6,38.39,3.9,12.1,24.42,2.32,7417.09,3147.88,507.82,116.75,1.33,48.88,96.9,188.68,0.96,110.45,11.41,0.76,16.54741379310345,0.1015889554571503,0.49287523813247514
OSR125,Honey cake,slice,0,General,Dessert,1,0,0,546.05,80.27,5.04,24.07,54.73,0.83,3574.34,4991.27,14389.08,83.25,0.75,15.93,118.76,145.29,0.73,6.43,10.06,0.53,96.71084337349397,0.06278809019558988,5.422077922077921
OSR126,Almond cardamom cake (Badam elaichi cake),slice,0,General,Evening Snacks,1,0,0,242.84,23.53,4.89,14.55,12.31,1.6,5984.21,5884.56,1617.4,55.4,0.88,36.05,105.88,118.15,0.64,107.11,10.86,0.37,14.70625,0.20781980450488735,1.2536257918756195
OSR127,Tutti frutti cake,cake,0,General,Evening Snacks,1,0,0,2949.55,449.04,38.09,107.58,238.23,7.18,15885.43,22132.86,64381.88,520.89,5.23,120.1,902.18,931.32,3.97,53.2,76.45,1.9,62.54038997214485,0.08482540530910387,5.4461692255104195
OSR128,Ham and Bean soup,bowl,0,General,Dessert,0,0,0,144.82,6.3,15.99,6.26,2.16,0.82,1304.76,3464.66,956.79,30.94,1.32,34.64,570.19,466.39,1.81,0.0,103.7,22.31,7.682926829268293,2.5380952380952384,3.3887075017627764
OSR129,Whey soup,bowl,0,General,Dessert,0,0,0,153.96,13.98,7.72,7.46,13.11,1.88,3106.96,2218.67,1526.25,368.45,1.22,42.64,194.54,354.98,1.81,3.69,33.72,2.55,7.436170212765958,0.5522174535050072,1.2053325437083193
OSR130,Bottle gourd soup (Ghiya/Lauki soup),bowl,0,General,Evening Snacks,0,0,0,68.01,3.43,1.34,5.3,1.15,2.83,1057.56,3452.67,478.92,44.69,0.76,17.47,158.77,182.0,0.31,6.75,52.73,6.0,1.2120141342756183,0.3906705539358601,3.717604674912062
OSR131,Baked potato soup,bowl,0,General,Evening Snacks,0,0,0,769.88,30.63,30.01,58.68,18.0,1.56,32398.61,17265.77,3442.83,557.89,1.4,66.24,1406.69,967.88,3.01,340.12,42.67,18.93,19.634615384615383,0.9797584067907281,0.6391817426735282
OSR132,Pumpkin soup,bowl,0,General,Dessert,0,0,0,127.51,6.61,1.5,10.19,4.68,3.79,1962.34,6858.4,867.68,38.76,0.6,17.12,144.87,366.77,0.2,14.55,35.73,11.5,1.7440633245382586,0.22692889561270801,3.937177043733502
OSR133,Sweet corn soup,bowl,0,General,Evening Snacks,0,0,0,126.48,13.98,3.88,6.4,3.51,1.22,780.21,1429.81,3590.57,14.6,1.6,44.02,87.66,340.92,0.56,0.0,50.13,10.33,11.459016393442624,0.2775393419170243,6.434652209020648
OSR134,Paneer soup,bowl,0,General,Evening Snacks,0,0,1,292.25,14.81,19.68,17.11,12.08,1.71,9143.69,4841.19,1798.91,505.46,1.85,40.01,415.51,168.94,2.89,0.0,106.5,7.59,8.660818713450293,1.3288318703578663,0.7261947856937406
OSR135,Curried Cauliflower soup,cup,0,General,Evening Snacks,0,0,0,129.84,10.84,23.36,34.0,6.23,8.14,4459.71,1875.06,622.9,129.59,7.37,117.26,25435.58,1160.22,1.23,62.24,53.08,51.86,1.3316953316953315,2.1549815498154983,0.5601171376614175
OSR136,Millet soup,bowl,0,General,Evening Snacks,0,0,0,129.64,19.03,26.08,29.1,3.36,6.54,913.04,669.8,1112.88,150.98,6.33,112.22,25280.92,884.88,1.62,8.57,26.39,4.23,2.9097859327217126,1.3704676826064108,1.9524664855866118
OSR137,Lemon coriander soup,bowl,0,General,Evening Snacks,0,0,0,52.52,5.01,1.1,3.04,1.07,3.29,331.57,966.73,1454.89,49.85,1.69,26.5,106.53,179.26,0.39,0.0,12.47,8.6,1.5227963525835866,0.219560878243513,7.3034954911481735
OSR138,Garlic soup,bowl,0,General,Evening Snacks,0,0,0,280.6,10.06,3.43,25.37,3.44,2.39,9298.0,12995.18,1679.16,87.19,1.05,26.04,258.13,356.35,0.5,174.6,21.85,11.12,4.209205020920502,0.34095427435387676,1.5782254248225425
OSR139,Dal makhani,bowl,0,North,Dinner,0,0,0,261.63,28.13,11.71,10.82,2.82,8.03,6260.58,2578.75,795.58,72.87,4.33,96.79,147.86,704.59,1.69,109.0,75.16,9.19,3.5031133250311335,0.4162815499466762,0.5389804139552565
OSR141,Dalma,bowl,0,General,Dinner,0,0,0,313.7,39.68,12.95,12.09,8.17,5.7,1402.73,5734.74,3441.08,143.18,5.53,114.08,130.18,1029.76,2.03,0.0,137.41,36.63,6.961403508771929,0.3263608870967742,6.541401410107433
OSR142,Split bengal gram dal (Channa dal),bowl,0,General,Dinner,0,0,0,291.2,29.2,12.13,13.5,2.85,10.86,6272.54,3476.96,1889.93,64.24,5.61,86.19,135.56,679.92,2.25,93.35,103.45,13.38,2.688766114180479,0.4154109589041096,0.8556167039189866
OSR143,Horsegram dal (Kulthi dal) ,bowl,0,General,Dinner,0,0,0,200.79,29.61,10.5,4.09,2.61,5.49,534.17,863.82,2411.93,137.91,4.7,83.04,229.59,624.46,1.42,0.0,86.1,13.98,5.393442622950819,0.3546099290780142,6.13241103019638
OSR144,Panchmel dal,bowl,0,General,Dinner,0,0,0,334.6,32.22,13.91,16.11,2.25,9.62,8727.0,4095.72,1471.6,69.36,4.27,97.74,239.05,812.03,1.98,133.69,79.58,8.49,3.3492723492723493,0.43171942892613285,0.6379420190214277
OSR145,Dal dhokli,bowl,0,General,Dinner,0,0,0,231.41,28.77,9.96,8.32,3.78,6.27,1381.25,2772.5,3591.52,48.95,2.67,79.56,126.36,512.51,1.52,0.0,45.31,2.77,4.588516746411483,0.3461939520333681,4.607435294117647
OSR146,Gujarati handvo ,cake,0,General,Dessert,0,0,0,1442.54,221.9,57.4,33.44,17.49,34.51,6070.44,7064.57,17028.95,475.14,14.13,329.65,2149.27,2864.32,8.7,34.3,374.11,31.39,6.43002028397566,0.2586750788643533,3.968990715664763
OSR147,Sev (Omapodi/Karapusa),plate,0,General,Evening Snacks,0,0,0,834.22,17.63,7.01,82.27,0.72,3.21,9873.66,16852.87,51937.46,19.1,0.99,19.92,72.84,98.54,0.47,0.0,59.29,0.0,5.49221183800623,0.3976176971072036,6.967054769963722
OSR148,Papdi,plate,0,General,Dessert,0,0,0,1231.38,22.39,3.18,125.25,0.54,0.98,15040.16,25694.9,79289.03,10.52,0.76,11.51,50.21,53.94,0.29,0.0,5.01,0.04,22.846938775510203,0.14202769093345244,6.980240236805991
OSR151,Jowar dosa,dosa,0,South,Evening Snacks,0,0,0,97.25,13.39,2.81,3.4,0.2,1.84,414.49,680.92,2076.79,6.43,0.67,23.64,32.13,112.26,0.42,0.0,9.63,0.0,7.2771739130434785,0.20985810306198655,6.653260633549664
OSR152,Bread roll,bread roll,0,General,Evening Snacks,0,0,0,526.92,19.5,3.45,48.7,1.14,1.75,5780.49,9849.39,30440.92,54.25,0.86,15.73,168.61,185.64,0.35,0.0,15.69,6.79,11.142857142857142,0.17692307692307693,6.97005098183718
OSR153,Soya seekh kebab,kabab,0,General,Dessert,0,0,0,65.75,5.72,3.08,3.36,0.29,1.28,404.09,680.3,1939.51,8.96,0.72,16.44,52.72,174.89,0.35,0.0,14.38,8.56,4.46875,0.5384615384615385,6.48323393303472
OSR154,Classic seasoned black beans,bowl,0,General,Dessert,0,0,0,50.71,13.49,14.11,14.6,0.78,6.18,16.74,63.05,46.9,70.69,3.35,41.33,14078.08,355.05,0.4,0.0,4.61,8.54,2.1828478964401294,1.0459599703484062,6.568100358422939
OSR155,Maa chaane ki dal,bowl,0,General,Dinner,0,0,0,279.44,34.95,16.05,7.71,0.85,10.91,3231.57,1774.55,1446.89,55.66,4.84,99.98,35.11,749.07,2.5,46.68,102.41,1.43,3.2034830430797436,0.4592274678111588,0.9968653007671193
OSR156,Garlic chickpea soup (Lahasun aur chane ka shoraba),soup bowl,0,General,Dessert,0,0,0,284.89,44.29,14.15,6.41,8.44,9.04,751.36,2580.86,2069.3,44.32,3.04,59.79,253.72,564.28,1.93,0.0,380.59,13.24,4.899336283185841,0.3194852111086024,6.188990630323679
ASC071,White sauce (thin),0,0,General,Dessert,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC072,White sauce (medium),0,0,General,Dessert,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC073,White sauce (thick),0,0,General,Dessert,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC074,Cheese sauce,0,0,General,Evening Snacks,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC075,Egg sauce,0,1,General,Dessert,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC076,Mushroom sauce,0,0,General,Evening Snacks,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC077,Mustard sauce,0,0,General,Evening Snacks,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC078,Brown sauce,0,0,General,Dessert,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC130,Classic italian pasta,0,0,General,Dessert,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC131,Pasta spinach sauce,0,0,General,Dessert,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC132,Pasta cheese sauce,0,0,General,Evening Snacks,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC266,Mayonnaise,0,0,General,Dessert,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC267,Low calorie quick mayonnaise,0,0,General,Evening Snacks,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC268,Thousand island dressing,0,0,General,Dessert,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC388,Curd dip,0,0,General,Dessert,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC394,Short crust pastry,0,0,General,Evening Snacks,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC406,Choux pastry,0,0,General,Evening Snacks,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC410,Flaky pastry,0,0,General,Evening Snacks,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC428,Sponge cake ,0,0,General,Dessert,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC434,Glace icing,0,0,General,Dessert,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC436,Royal icing,0,0,General,Dessert,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC437,American frosting,0,0,General,Evening Snacks,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASC438,Gum icing,0,0,General,Evening Snacks,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
